Timestamp,Interface,Mbps,Latency,Jitter,Loss
15:09:21,Standard Slice (1 Mbps),0.002,0.05,0.002,0.0
15:09:26,Video Slice (10 Mbps),0.0,0.05,0.0,0.0
15:09:26,Standard Slice (1 Mbps),0.002,0.159,0.158,0.0
15:09:32,Video Slice (10 Mbps),0.0,0.047,0.003,0.0
15:09:32,Standard Slice (1 Mbps),0.002,0.051,0.002,0.0
15:09:38,Video Slice (10 Mbps),0.0,0.09,0.054,0.0
15:09:38,Standard Slice (1 Mbps),0.002,0.052,0.007,0.0
15:09:44,Video Slice (10 Mbps),0.0,0.05,0.004,0.0
15:09:44,Standard Slice (1 Mbps),0.002,0.06,0.009,0.0
15:09:50,Video Slice (10 Mbps),0.0,0.05,0.002,0.0
15:09:50,Standard Slice (1 Mbps),0.002,0.051,0.003,0.0
15:09:56,Video Slice (10 Mbps),0.0,0.052,0.005,0.0
15:09:56,Standard Slice (1 Mbps),0.002,0.049,0.005,0.0
15:10:02,Video Slice (10 Mbps),0.0,0.257,0.211,0.0
15:10:02,Standard Slice (1 Mbps),0.002,0.123,0.107,0.0
15:10:08,Video Slice (10 Mbps),0.0,0.047,0.004,0.0
15:10:08,Standard Slice (1 Mbps),0.002,0.048,0.002,0.0
15:10:14,Video Slice (10 Mbps),0.0,0.065,0.003,0.0
15:10:14,Standard Slice (1 Mbps),0.002,0.051,0.001,0.0
15:10:20,Video Slice (10 Mbps),0.0,0.05,0.005,0.0
15:10:20,Standard Slice (1 Mbps),0.002,0.059,0.014,0.0
15:10:26,Video Slice (10 Mbps),0.0,0.102,0.075,0.0
15:10:26,Standard Slice (1 Mbps),0.002,0.048,0.004,0.0
15:10:32,Video Slice (10 Mbps),0.0,0.132,0.12,0.0
15:10:32,Standard Slice (1 Mbps),0.002,0.159,0.09,0.0
15:10:38,Video Slice (10 Mbps),0.0,0.086,0.048,0.0
15:10:38,Standard Slice (1 Mbps),0.002,0.052,0.001,0.0
15:10:44,Video Slice (10 Mbps),0.0,0.049,0.002,0.0
15:10:44,Standard Slice (1 Mbps),0.002,0.048,0.003,0.0
15:10:49,Video Slice (10 Mbps),0.0,0.055,0.012,0.0
15:10:49,Standard Slice (1 Mbps),0.002,0.09,0.057,0.0
15:10:55,Video Slice (10 Mbps),0.0,0.061,0.012,0.0
15:10:55,Standard Slice (1 Mbps),0.002,0.059,0.007,0.0
15:11:01,Video Slice (10 Mbps),0.0,0.058,0.01,0.0
15:11:01,Standard Slice (1 Mbps),0.002,0.051,0.007,0.0
15:11:07,Video Slice (10 Mbps),0.0,0.05,0.0,0.0
15:11:07,Standard Slice (1 Mbps),0.002,0.053,0.007,0.0
15:11:13,Video Slice (10 Mbps),0.0,0.094,0.05,0.0
15:11:13,Standard Slice (1 Mbps),0.002,0.063,0.016,0.0
15:11:19,Video Slice (10 Mbps),0.0,0.074,0.031,0.0
15:11:19,Standard Slice (1 Mbps),0.002,0.158,0.078,0.0
15:11:25,Video Slice (10 Mbps),0.0,0.05,0.004,0.0
15:11:25,Standard Slice (1 Mbps),0.002,0.066,0.015,0.0
15:11:31,Video Slice (10 Mbps),0.0,0.064,0.009,0.0
15:11:31,Standard Slice (1 Mbps),0.002,0.05,0.0,0.0
15:11:37,Video Slice (10 Mbps),0.0,0.058,0.015,0.0
15:11:37,Standard Slice (1 Mbps),0.002,0.053,0.002,0.0
15:11:43,Video Slice (10 Mbps),0.0,0.082,0.05,0.0
15:11:43,Standard Slice (1 Mbps),0.002,0.052,0.006,0.0
15:11:49,Video Slice (10 Mbps),0.0,0.053,0.002,0.0
15:11:49,Standard Slice (1 Mbps),0.002,0.048,0.002,0.0
15:11:55,Video Slice (10 Mbps),0.0,0.059,0.013,0.0
15:11:55,Standard Slice (1 Mbps),0.002,0.203,0.216,0.0
15:12:01,Video Slice (10 Mbps),0.0,0.046,0.004,0.0
15:12:01,Standard Slice (1 Mbps),0.002,0.047,0.003,0.0
15:12:07,Video Slice (10 Mbps),0.0,0.05,0.0,0.0
15:12:07,Standard Slice (1 Mbps),0.002,0.048,0.002,0.0
15:12:12,Video Slice (10 Mbps),0.0,0.176,0.153,0.0
15:12:12,Standard Slice (1 Mbps),0.002,0.051,0.002,0.0
15:12:18,Video Slice (10 Mbps),0.0,0.049,0.001,0.0
15:12:18,Standard Slice (1 Mbps),0.002,0.051,0.006,0.0
15:12:24,Video Slice (10 Mbps),0.0,0.051,0.003,0.0
15:12:24,Standard Slice (1 Mbps),0.002,0.091,0.055,0.0
15:12:30,Video Slice (10 Mbps),0.0,0.053,0.009,0.0
15:12:30,Standard Slice (1 Mbps),0.002,0.05,0.001,0.0
15:12:36,Video Slice (10 Mbps),0.0,0.05,0.003,0.0
15:12:36,Standard Slice (1 Mbps),0.002,0.08,0.023,0.0
15:12:42,Video Slice (10 Mbps),0.0,0.051,0.006,0.0
15:12:42,Standard Slice (1 Mbps),0.002,0.099,0.059,0.0
15:12:48,Video Slice (10 Mbps),0.0,0.233,0.235,0.0
15:12:48,Standard Slice (1 Mbps),0.002,0.218,0.233,0.0
15:12:54,Video Slice (10 Mbps),0.0,0.053,0.005,0.0
15:12:54,Standard Slice (1 Mbps),0.002,0.049,0.004,0.0
15:13:00,Video Slice (10 Mbps),0.0,0.048,0.004,0.0
15:13:00,Standard Slice (1 Mbps),0.002,0.05,0.002,0.0
15:13:06,Video Slice (10 Mbps),0.0,0.046,0.003,0.0
15:13:06,Standard Slice (1 Mbps),0.002,0.048,0.002,0.0
15:13:12,Video Slice (10 Mbps),0.0,0.05,0.0,0.0
15:13:12,Standard Slice (1 Mbps),0.002,0.059,0.009,0.0
15:13:18,Video Slice (10 Mbps),0.0,0.076,0.031,0.0
15:13:18,Standard Slice (1 Mbps),0.002,0.09,0.062,0.0
15:13:24,Video Slice (10 Mbps),0.0,0.049,0.007,0.0
15:13:24,Standard Slice (1 Mbps),0.002,0.052,0.007,0.0
15:13:30,Video Slice (10 Mbps),0.0,0.051,0.003,0.0
15:13:30,Standard Slice (1 Mbps),0.002,0.053,0.002,0.0
15:13:35,Video Slice (10 Mbps),0.0,0.062,0.008,0.0
15:13:35,Standard Slice (1 Mbps),0.002,0.049,0.004,0.0
15:13:41,Video Slice (10 Mbps),0.0,0.049,0.003,0.0
15:13:41,Standard Slice (1 Mbps),0.002,0.056,0.016,0.0
15:13:47,Video Slice (10 Mbps),0.0,0.047,0.003,0.0
15:13:47,Standard Slice (1 Mbps),0.002,0.049,0.005,0.0
15:13:53,Video Slice (10 Mbps),0.0,0.138,0.122,0.0
15:13:53,Standard Slice (1 Mbps),0.002,0.063,0.016,0.0
15:13:59,Video Slice (10 Mbps),0.0,0.049,0.001,0.0
15:13:59,Standard Slice (1 Mbps),0.002,0.088,0.053,0.0
15:14:05,Video Slice (10 Mbps),0.0,0.18,0.093,0.0
15:14:05,Standard Slice (1 Mbps),0.002,0.056,0.014,0.0
15:14:11,Video Slice (10 Mbps),0.0,0.058,0.016,0.0
15:14:11,Standard Slice (1 Mbps),0.002,0.048,0.003,0.0
15:14:17,Video Slice (10 Mbps),0.0,0.049,0.005,0.0
15:14:17,Standard Slice (1 Mbps),0.002,0.081,0.041,0.0
15:14:23,Video Slice (10 Mbps),0.0,0.048,0.003,0.0
15:14:23,Standard Slice (1 Mbps),0.002,0.047,0.003,0.0
15:14:29,Video Slice (10 Mbps),0.0,0.093,0.053,0.0
15:14:29,Standard Slice (1 Mbps),0.002,0.047,0.003,0.0
15:14:35,Video Slice (10 Mbps),0.0,0.055,0.009,0.0
15:14:35,Standard Slice (1 Mbps),0.002,0.061,0.01,0.0
15:14:41,Video Slice (10 Mbps),0.0,0.071,0.013,0.0
15:14:41,Standard Slice (1 Mbps),0.002,0.082,0.042,0.0
15:14:47,Video Slice (10 Mbps),0.0,0.05,0.002,0.0
15:14:47,Standard Slice (1 Mbps),0.002,0.078,0.031,0.0
15:14:53,Video Slice (10 Mbps),0.0,0.047,0.001,0.0
15:14:53,Standard Slice (1 Mbps),0.002,0.056,0.013,0.0
15:14:58,Video Slice (10 Mbps),0.0,0.049,0.0,0.0
15:14:58,Standard Slice (1 Mbps),0.002,0.046,0.004,0.0
15:15:04,Video Slice (10 Mbps),0.0,0.091,0.061,0.0
15:15:04,Standard Slice (1 Mbps),0.002,0.057,0.008,0.0
15:15:10,Video Slice (10 Mbps),0.0,0.05,0.005,0.0
15:15:10,Standard Slice (1 Mbps),0.002,0.05,0.006,0.0
15:15:16,Video Slice (10 Mbps),0.0,0.052,0.003,0.0
15:15:16,Standard Slice (1 Mbps),0.002,0.048,0.004,0.0
15:15:22,Video Slice (10 Mbps),0.0,0.077,0.019,0.0
15:15:22,Standard Slice (1 Mbps),0.002,0.072,0.034,0.0
15:15:28,Video Slice (10 Mbps),0.0,0.051,0.0,0.0
15:15:28,Standard Slice (1 Mbps),0.002,0.049,0.003,0.0
15:15:34,Video Slice (10 Mbps),0.0,0.056,0.005,0.0
15:15:34,Standard Slice (1 Mbps),0.002,0.051,0.004,0.0
15:15:40,Video Slice (10 Mbps),0.0,0.063,0.005,0.0
15:15:40,Standard Slice (1 Mbps),0.002,0.09,0.051,0.0
15:15:46,Video Slice (10 Mbps),0.0,0.052,0.003,0.0
15:15:46,Standard Slice (1 Mbps),0.002,0.054,0.003,0.0
15:15:52,Video Slice (10 Mbps),0.0,0.276,0.207,0.0
15:15:52,Standard Slice (1 Mbps),0.002,0.084,0.039,0.0
15:15:58,Video Slice (10 Mbps),0.0,0.057,0.01,0.0
15:15:58,Standard Slice (1 Mbps),0.002,0.169,0.115,0.0
15:16:04,Video Slice (10 Mbps),0.0,0.058,0.007,0.0
15:16:04,Standard Slice (1 Mbps),0.002,0.051,0.001,0.0
15:16:10,Video Slice (10 Mbps),0.0,0.049,0.0,0.0
15:16:10,Standard Slice (1 Mbps),0.002,0.481,0.611,0.0
15:16:16,Video Slice (10 Mbps),0.0,0.092,0.059,0.0
15:16:16,Standard Slice (1 Mbps),0.002,0.059,0.006,0.0
15:16:21,Video Slice (10 Mbps),0.0,0.058,0.006,0.0
15:16:21,Standard Slice (1 Mbps),0.002,0.051,0.006,0.0
15:16:27,Video Slice (10 Mbps),0.0,0.047,0.003,0.0
15:16:27,Standard Slice (1 Mbps),0.002,0.048,0.001,0.0
15:16:33,Video Slice (10 Mbps),0.0,0.051,0.003,0.0
15:16:33,Standard Slice (1 Mbps),0.002,0.055,0.011,0.0
15:16:39,Video Slice (10 Mbps),0.0,0.049,0.0,0.0
15:16:39,Standard Slice (1 Mbps),0.002,0.051,0.005,0.0
15:16:45,Video Slice (10 Mbps),0.0,0.057,0.005,0.0
15:16:45,Standard Slice (1 Mbps),0.002,0.091,0.059,0.0
15:16:51,Video Slice (10 Mbps),0.0,0.053,0.003,0.0
15:16:51,Standard Slice (1 Mbps),0.002,0.05,0.001,0.0
15:16:57,Video Slice (10 Mbps),0.0,0.049,0.001,0.0
15:16:57,Standard Slice (1 Mbps),0.002,0.048,0.005,0.0
15:17:03,Video Slice (10 Mbps),0.0,0.096,0.059,0.0
15:17:03,Standard Slice (1 Mbps),0.002,0.055,0.005,0.0
15:17:09,Video Slice (10 Mbps),0.0,0.093,0.048,0.0
15:17:09,Standard Slice (1 Mbps),0.002,0.071,0.025,0.0
15:17:15,Video Slice (10 Mbps),0.0,0.052,0.009,0.0
15:17:15,Standard Slice (1 Mbps),0.002,0.05,0.005,0.0
15:17:21,Video Slice (10 Mbps),0.0,0.046,0.006,0.0
15:17:21,Standard Slice (1 Mbps),0.002,0.049,0.001,0.0
15:17:27,Video Slice (10 Mbps),0.0,0.049,0.004,0.0
15:17:27,Standard Slice (1 Mbps),0.002,0.119,0.064,0.0
15:17:33,Video Slice (10 Mbps),0.0,0.131,0.116,0.0
15:17:33,Standard Slice (1 Mbps),0.002,0.048,0.004,0.0
15:17:38,Video Slice (10 Mbps),0.0,0.055,0.004,0.0
15:17:38,Standard Slice (1 Mbps),0.002,0.052,0.01,0.0
15:17:44,Video Slice (10 Mbps),0.0,0.094,0.061,0.0
15:17:44,Standard Slice (1 Mbps),0.002,0.052,0.002,0.0
15:17:50,Video Slice (10 Mbps),0.0,0.049,0.003,0.0
15:17:50,Standard Slice (1 Mbps),0.002,0.103,0.079,0.0
15:17:56,Video Slice (10 Mbps),0.0,0.051,0.002,0.0
15:17:56,Standard Slice (1 Mbps),0.002,0.052,0.002,0.0
15:18:02,Video Slice (10 Mbps),0.0,0.056,0.005,0.0
15:18:02,Standard Slice (1 Mbps),0.002,0.05,0.001,0.0
15:18:08,Video Slice (10 Mbps),0.0,0.052,0.001,0.0
15:18:08,Standard Slice (1 Mbps),0.002,0.167,0.091,0.0
15:18:14,Video Slice (10 Mbps),0.0,0.049,0.001,0.0
15:18:14,Standard Slice (1 Mbps),0.002,0.048,0.003,0.0
15:18:20,Video Slice (10 Mbps),0.0,0.094,0.05,0.0
15:18:20,Standard Slice (1 Mbps),0.002,0.057,0.012,0.0
15:18:26,Video Slice (10 Mbps),0.0,0.065,0.011,0.0
15:18:26,Standard Slice (1 Mbps),0.002,0.097,0.058,0.0
15:18:32,Video Slice (10 Mbps),0.0,0.06,0.019,0.0
15:18:32,Standard Slice (1 Mbps),0.002,0.062,0.009,0.0
15:18:38,Video Slice (10 Mbps),0.0,0.056,0.003,0.0
15:18:38,Standard Slice (1 Mbps),0.002,0.047,0.003,0.0
15:18:44,Video Slice (10 Mbps),0.0,0.047,0.003,0.0
15:18:44,Standard Slice (1 Mbps),0.002,0.05,0.0,0.0
15:18:50,Video Slice (10 Mbps),0.0,0.068,0.025,0.0
15:18:50,Standard Slice (1 Mbps),0.002,0.052,0.01,0.0
15:18:56,Video Slice (10 Mbps),0.0,0.063,0.021,0.0
15:18:56,Standard Slice (1 Mbps),0.002,0.051,0.001,0.0
15:19:01,Video Slice (10 Mbps),0.0,0.05,0.001,0.0
15:19:01,Standard Slice (1 Mbps),0.002,0.105,0.061,0.0
15:19:07,Video Slice (10 Mbps),0.0,0.049,0.002,0.0
15:19:07,Standard Slice (1 Mbps),0.002,0.135,0.062,0.0
15:19:13,Video Slice (10 Mbps),0.0,0.05,0.003,0.0
15:19:13,Standard Slice (1 Mbps),0.002,0.099,0.059,0.0
15:19:19,Video Slice (10 Mbps),0.0,0.168,0.162,0.0
15:19:19,Standard Slice (1 Mbps),0.002,0.049,0.004,0.0
15:19:25,Video Slice (10 Mbps),0.0,0.057,0.005,0.0
15:19:25,Standard Slice (1 Mbps),0.002,0.126,0.095,0.0
15:19:31,Video Slice (10 Mbps),0.0,0.095,0.066,0.0
15:19:31,Standard Slice (1 Mbps),0.002,0.052,0.004,0.0
15:19:37,Video Slice (10 Mbps),0.0,0.075,0.03,0.0
15:19:37,Standard Slice (1 Mbps),0.002,0.068,0.012,0.0
15:19:43,Video Slice (10 Mbps),0.0,0.057,0.009,0.0
15:19:43,Standard Slice (1 Mbps),0.002,0.068,0.005,0.0
15:19:49,Video Slice (10 Mbps),0.0,0.061,0.023,0.0
15:19:49,Standard Slice (1 Mbps),0.002,0.05,0.004,0.0
15:19:55,Video Slice (10 Mbps),0.0,0.048,0.001,0.0
15:19:55,Standard Slice (1 Mbps),0.002,0.131,0.057,0.0
15:20:01,Video Slice (10 Mbps),0.0,0.048,0.002,0.0
15:20:01,Standard Slice (1 Mbps),0.002,0.048,0.005,0.0
15:20:07,Video Slice (10 Mbps),0.0,0.046,0.003,0.0
15:20:07,Standard Slice (1 Mbps),0.002,0.074,0.032,0.0
15:20:13,Video Slice (10 Mbps),0.0,0.162,0.163,0.0
15:20:13,Standard Slice (1 Mbps),0.002,0.055,0.005,0.0
15:20:19,Video Slice (10 Mbps),0.0,0.049,0.0,0.0
15:20:19,Standard Slice (1 Mbps),0.002,0.053,0.003,0.0
15:20:25,Video Slice (10 Mbps),0.0,0.05,0.0,0.0
15:20:25,Standard Slice (1 Mbps),0.002,0.079,0.036,0.0
15:20:30,Video Slice (10 Mbps),0.0,0.049,0.0,0.0
15:20:30,Standard Slice (1 Mbps),0.002,0.091,0.061,0.0
15:20:36,Video Slice (10 Mbps),0.0,0.051,0.001,0.0
15:20:36,Standard Slice (1 Mbps),0.002,0.05,0.004,0.0
15:20:42,Video Slice (10 Mbps),0.0,0.067,0.0,0.0
15:20:42,Standard Slice (1 Mbps),0.002,0.052,0.005,0.0
15:20:48,Video Slice (10 Mbps),0.0,0.047,0.002,0.0
15:20:48,Standard Slice (1 Mbps),0.002,0.048,0.004,0.0
15:20:54,Video Slice (10 Mbps),0.0,0.061,0.008,0.0
15:20:54,Standard Slice (1 Mbps),0.002,0.052,0.001,0.0
15:21:00,Video Slice (10 Mbps),0.0,0.053,0.008,0.0
15:21:00,Standard Slice (1 Mbps),0.002,0.092,0.057,0.0
15:21:06,Video Slice (10 Mbps),0.0,0.065,0.007,0.0
15:21:06,Standard Slice (1 Mbps),0.002,0.051,0.0,0.0
15:21:12,Video Slice (10 Mbps),0.0,0.056,0.012,0.0
15:21:12,Standard Slice (1 Mbps),0.002,0.056,0.006,0.0
15:21:18,Video Slice (10 Mbps),0.0,0.092,0.061,0.0
15:21:18,Standard Slice (1 Mbps),0.002,0.051,0.006,0.0
15:21:24,Video Slice (10 Mbps),0.0,0.046,0.004,0.0
15:21:24,Standard Slice (1 Mbps),0.002,0.049,0.003,0.0
15:21:30,Video Slice (10 Mbps),0.0,0.052,0.003,0.0
15:21:30,Standard Slice (1 Mbps),0.002,0.172,0.173,0.0
15:21:36,Video Slice (10 Mbps),0.0,0.205,0.161,0.0
15:21:36,Standard Slice (1 Mbps),0.002,0.091,0.062,0.0
15:21:41,Video Slice (10 Mbps),0.0,0.086,0.055,0.0
15:21:41,Standard Slice (1 Mbps),0.002,0.07,0.014,0.0
15:21:47,Video Slice (10 Mbps),0.0,0.194,0.2,0.0
15:21:47,Standard Slice (1 Mbps),0.002,0.047,0.002,0.0
